lambda_2,lambda_N,spectral_gap,spectral_radius,avg_degree,degree_variance,max_degree,min_degree,degree_assortativity,avg_path_length,diameter,radius,avg_clustering,transitivity,max_betweenness,max_closeness,max_eigenvector,density,efficiency,modularity,num_nodes,num_edges,r_final
8.374366550113862,85.76631674180436,5.067261061893504,0.09764167179202199,53.6,206.74666666666667,84.0,17.0,0.2355977098191119,1.8209395973154363,4.0,0.40625,0.7438427746067284,0.6971333903189136,0.029421177295593723,0.6898148148148148,0.1391343880310951,0.3597315436241611,0.3597315436241611,0.0,150.0,4020.0,0.8791430826734266
10.334573659727258,83.46086481911563,2.251430698301,0.12382538429388834,52.29333333333334,261.15395555555557,81.0,23.0,0.293010770357464,1.8263087248322147,4.0,0.40625,0.7238059012506038,0.6690508654233802,0.017878325384680094,0.6866359447004609,0.12894522829326416,0.3509619686800895,0.3509619686800895,0.0,150.0,3922.0,0.8608457554854685
8.963935439570278,88.38604330694403,3.464264285509941,0.10141799659976439,52.93333333333333,228.08888888888885,87.0,23.0,0.28309667202878736,1.8191498881431767,4.0,0.40625,0.7389669070869496,0.6935355290619037,0.03241624965062958,0.7061611374407583,0.142391098698833,0.3552572706935123,0.3552572706935123,0.0,150.0,3970.0,0.8730088268628062
12.201493693974136,93.41582385074142,0.5167557762869279,0.13061484865208192,54.72,236.62826666666666,92.0,19.0,0.2075044547102903,1.7769127516778525,4.0,0.40625,0.7327138983351786,0.6817735313625564,0.029759682899721637,0.7233009708737864,0.132499157162134,0.367248322147651,0.367248322147651,0.0,150.0,4104.0,0.8609256620337776
10.72337412906759,89.39656266753471,2.191780366482682,0.1199528685341936,54.32,228.2576,88.0,26.0,0.24939939861252025,1.7879194630872484,4.0,0.4375,0.7389733958945629,0.686948729437368,0.026854903204971938,0.7095238095238096,0.13854667177238306,0.36456375838926175,0.36456375838926175,0.0,150.0,4074.0,0.8568185117042795
11.296996053731652,85.52435834981723,1.4280274462457054,0.13209097702345748,53.42666666666667,255.8046222222222,84.0,19.0,0.2580787442078309,1.804295302013423,4.0,0.40625,0.7237542587363645,0.6703248291233932,0.020428214840001433,0.6962616822429907,0.13427139370577346,0.3585682326621924,0.3585682326621924,0.0,150.0,4007.0,0.8842593453187243
10.892926611082515,86.54745241790354,2.9726323814625815,0.12586074236460323,53.973333333333336,214.66595555555557,85.0,20.0,0.21783441282946103,1.792751677852349,4.0,0.40625,0.7277152007706084,0.6786619009612381,0.026418314566577162,0.6995305164319249,0.13680296711342071,0.3622371364653244,0.3622371364653244,0.0,150.0,4048.0,0.8743510251848108
9.882761062864851,84.73618607355874,1.2480813920320166,0.11662976020994989,52.626666666666665,261.5672888888889,83.0,18.0,0.30068439729514707,1.8263087248322147,4.0,0.40625,0.7330922321802666,0.6819121886582986,0.02776890740248101,0.6930232558139535,0.13710880333541778,0.35319910514541386,0.35319910514541386,0.0,150.0,3947.0,0.9181168895006746
11.002349474125463,84.5529933602472,1.2549986974228702,0.13012371338822695,53.18666666666667,233.6718222222222,83.0,17.0,0.24325949429070898,1.8054586129753916,4.0,0.40625,0.7288260330873905,0.6753848062455139,0.01970980361754264,0.6930232558139535,0.13612796705315983,0.35695749440715885,0.35695749440715885,0.0,150.0,3989.0,0.9040344924017665
10.642452442198381,86.4676076647566,1.9313052621075393,0.12308022309880728,54.06666666666667,286.4355555555556,85.0,21.0,0.29191100210515825,1.8008948545861299,4.0,0.40625,0.7229035041171243,0.6754905606165599,0.019119710413886985,0.6995305164319249,0.13421576908327001,0.3628635346756152,0.3628635346756152,0.0,150.0,4055.0,0.9023913406350401
11.039432633281104,82.9633724896975,0.8375456964221915,0.13306393293802027,52.89333333333333,256.9752888888889,81.0,19.0,0.28032215613865064,1.8195973154362417,4.0,0.40625,0.7297443487191673,0.6749180488064885,0.021963983725005288,0.6834862385321101,0.13297725131874621,0.3549888143176734,0.3549888143176734,0.0,150.0,3967.0,0.8944531459397453
10.843236324516605,86.55476517139732,1.8966837388622615,0.12527601805682947,53.44,251.89973333333327,85.0,23.0,0.24981923866868325,1.8053691275167785,4.0,0.40625,0.7290178901565922,0.6740544457637774,0.023133873194225725,0.6898148148148148,0.1302405199776628,0.3586577181208054,0.3586577181208054,0.0,150.0,4008.0,0.889551589627686
10.31748029533132,86.55785167646965,2.473206750736386,0.11919750889723248,53.306666666666665,281.4659555555556,85.0,19.0,0.285316871919712,1.818702460850112,4.0,0.40625,0.7241290327494673,0.6713879912436151,0.0196252304018709,0.6962616822429907,0.13695331859722423,0.3577628635346756,0.3577628635346756,0.0,150.0,3998.0,0.9147275924919012
10.824635226137985,86.57852442320625,2.6475695048430605,0.12502679270930822,54.306666666666665,268.3726222222222,85.0,20.0,0.2532870651234186,1.7945413870246085,4.0,0.40625,0.7259479279827159,0.6730482284211325,0.019713940600733896,0.6962616822429907,0.1329719740913556,0.36447427293064877,0.36447427293064877,0.0,150.0,4073.0,0.8981578083747005
10.45328030962537,90.31086297238714,1.9694648569729694,0.11574776240175555,53.64,231.12373333333338,89.0,24.0,0.2678627634417131,1.7982102908277404,4.0,0.40625,0.7306299933731043,0.6808974051199231,0.021956136172778792,0.7129186602870813,0.14344895592652696,0.36,0.36,0.0,150.0,4023.0,0.9101474399999236
11.198061354014072,86.55961710286964,0.8713647327904397,0.12936819418581777,53.053333333333335,267.4904888888889,85.0,18.0,0.2797661756820614,1.814407158836689,4.0,0.40625,0.718644618774929,0.6672095500523809,0.01886729225957742,0.6930232558139535,0.13485260017565728,0.3560626398210291,0.3560626398210291,0.0,150.0,3979.0,0.9020288008997287
10.322929627239978,88.46556950585769,0.824983322317637,0.11668866978306687,54.10666666666667,257.2952888888889,87.0,12.0,0.25525988691791535,1.80331096196868,4.0,0.40625,0.7370737186441411,0.6814534675729544,0.022158969972666618,0.7061611374407583,0.13758600350973121,0.36313199105145416,0.36313199105145416,0.0,150.0,4058.0,0.8646883899497153
10.13131585541288,87.46871687852726,1.2053728810335524,0.11582787786269702,52.8,205.42666666666668,86.0,18.0,0.2514361278433834,1.814496644295302,4.0,0.40625,0.7393596141864417,0.6947196590110414,0.027501197587233225,0.7028301886792453,0.14196651156637358,0.35436241610738256,0.35436241610738256,0.0,150.0,3960.0,0.8590293187996609
